X,Feature 1,Feature 2,Target
0.14470465111629588,0.21961078789553634,0.263366380159844,1
0.40300433752083564,0.4605032435728466,0.36348361639961235,1
0.3235778944382326,0.9992820887752514,0.6573452572907397,0
0.08043712703834621,0.07840900976113269,0.4681706750165971,1
0.9559377889462699,0.7623202429161584,0.20159368768485386,0
0.9929264539125898,0.560140226415242,0.7167661866439543,1
0.551325557159245,0.11036221473038038,0.2695763512898301,1
0.9132236856296614,0.23546019832611564,0.2681519878505946,1
0.9453169755406654,0.2781639042949722,0.5761399407396157,0
0.6111782133974444,0.5434354043129069,0.5171847044456538,0
0.7167476757456908,0.7616296916900698,0.7681745110765266,0
0.9075687002447781,0.398119947438635,0.17160080264304567,1
0.5135029800686299,0.5773001136835738,0.6742479353292761,0
0.8335178970540655,0.23636973834681896,0.750846040127457,1
0.842807271901421,0.14093708736929678,0.13910267877795413,1
0.6843232896247385,0.5916787681319977,0.5326469687953397,0
0.6860747757573451,0.8209624405720388,0.7765908995279205,0
0.8325611906217503,0.3019800590666535,0.9336349094796716,0
0.8175410188047005,0.8804089450496068,0.15899667253429672,0
0.9229983987806545,0.5488125567184553,0.6353893659984434,0
0.9285592362356414,0.6350449546947289,0.2344738884130434,1
0.9822874013047522,0.16606284871731258,0.3995453110275863,1
0.6095417139602757,0.1769334257694311,0.38492789820151985,1
0.5723013230653953,0.4108863669958631,0.454385707421536,1
0.6091346825683444,0.37449777245225124,0.26556915423566474,1
0.6843658840008815,0.4341886272278077,0.458261785234892,1
0.7071661168363224,0.47645378426591634,0.12910025941812808,0
0.55992925234215,0.995341413882791,0.6135791746823129,0
0.7894352460469372,0.44623058601720544,0.7427192305372703,0
0.968540046011586,0.414311857523595,0.5359112423753688,0
0.7572086286630841,0.7583454960900478,0.3258604243118923,1
0.5907276530340329,0.4260541238066856,0.2522429331801942,1
0.7782539642466215,0.9276582052850001,0.9623244026633829,1
0.5352605315982961,0.6846477685813146,0.5813328806503686,0
0.787648247976406,0.5015890749419587,0.7781583634202452,1
0.8871743140441296,0.5952908915168175,0.5514059722848509,1
0.7377134314660732,0.07310630560526099,0.08608107972900791,1
0.5241576054987596,0.5899259316627203,0.8190784186570204,0
0.8011194521066778,0.483073207624271,0.2055978580748944,1
0.9423797757869801,0.7527810219225538,0.8557059678108516,0
0.7642699256593373,0.8481481816900256,0.17943029693816148,1
0.7871001801455325,0.20659558316083793,0.1944289262876091,0
0.5651805449161655,0.8316494181918752,0.9712359313436927,0
0.5664612420730372,0.7898965819025918,0.758697571581402,0
0.7908875678213121,0.6387968433075796,0.8908443880086567,1
0.7058187276610266,0.10937907547925352,0.2712777620783108,0
0.7180225085020906,0.47417686977183193,0.938855802416675,0
0.6906551125552651,0.41049993776674554,0.8954282990085172,1
0.7503112396711009,0.9593208646279485,0.9668748917300916,1
0.6934654986999664,0.2304135341687979,0.001986889890675747,1
0.7893774718177295,0.16660881383143633,0.16784197966990355,1
0.5318041840225386,0.09136120450726398,0.9200307342875911,0
0.6725190761055841,0.6365984502118083,0.6130678499189737,0
0.8049371966157031,0.1240742318610869,0.30255607487194636,1
